seasonality,lead_time_vec,util_cum,disc_mean,util_rate_cum
3,-18,10.847222222222221,61.21782335823924,0.3983262108262108
3,-17,11.44808429118774,64.04604057107578,0.42711355529131995
3,-16,11.584259259259259,64.4224127359879,0.43505055342699017
3,-15,12.289999999999997,65.25293365698629,0.4596787994891443
3,-14,13.808937198067634,63.74626532887403,0.5088548781164972
3,-13,14.05982905982906,64.8212874405027,0.5299169859514689
3,-12,14.924329501915711,61.954792512348824,0.5685058572246445
3,-11,16.534511784511785,61.566851586290895,0.6215812337938774
3,-10,16.345524691358023,63.976472963572796,0.6315175784021568
3,-9,17.268970189701896,65.86979066032896,0.6718398592031896
3,-8,16.50515873015873,65.89472395640395,0.6371835279450221
3,-7,18.099206349206348,63.91393478747549,0.669912424740011
3,-6,19.255555555555556,62.39457364442928,0.7045819006451193
3,-5,19.148253968253968,64.06111346032765,0.7471293559569421
3,-4,20.09398148148148,64.13980987495947,0.7561282283241098
3,-3,20.287654320987656,62.71874685472624,0.7630930715197956
3,-2,22.851960784313725,61.61766010813509,0.8407869431297423
3,-1,21.861111111111114,63.083895652335286,0.8409686462324395
3,0,15.501851851851852,62.78592184992867,0.6602288207747977
4,-36,1.0952380952380953,33.595238095238095,0.0365079365079365
4,-35,1.696969696969697,35.80555555555555,0.0565656565656566
4,-34,2.757575757575758,24.31717171717172,0.09191919191919194
4,-33,2.5,37.073484848484846,0.0840909090909091
4,-32,2.9375,39.67864583333333,0.10625
4,-31,3.2436594202898554,37.79631211180124,0.11746599288075252
4,-30,4.663504728132389,36.353282060728866,0.1685054020986271
4,-29,7.117490421455938,37.945191901855196,0.25150860388519203
4,-28,9.630358024691361,37.22307965691384,0.35281678579163955
4,-27,12.098950617283954,32.615067956734634,0.47128947368421065
4,-26,12.706264775413711,30.96070733529896,0.49400481108207855
4,-25,12.675258397932817,33.97754824270259,0.4627744911374042
4,-24,13.458333333333336,34.21509276371459,0.4858674463937624
4,-23,14.630396825396824,37.63062181110943,0.535915761626288
4,-22,16.073798798798798,37.1114682280309,0.5906152204836415
4,-21,17.2125,36.80265061549483,0.6340349716884806
4,-20,16.586838624338622,33.95878927733439,0.6104099368792353
4,-19,17.28321256038647,34.89931130444621,0.6363494787693874
4,-18,17.842517006802723,36.25230784082541,0.6602914031109521
4,-17,17.491847826086953,38.90517607403733,0.6460748792270532
4,-16,18.109567901234566,39.08796965995332,0.6715892354342649
4,-15,20.28856209150327,37.98020694128738,0.7442771757825937
4,-14,20.088492063492062,34.45058739405402,0.7213847117794486
4,-13,20.27281746031746,37.10312099386767,0.7389811333890283
4,-12,20.506587301587302,37.84261335962843,0.7449940128098022
4,-11,20.870257452574528,37.963538043672784,0.7522981742975324
4,-10,21.339714714714713,40.82705933628751,0.7580165692007798
4,-9,21.19261517615176,43.66600138161785,0.7678733418913137
4,-8,21.992647058823525,45.786808580830424,0.8123953675037265
4,-7,23.077060931899638,42.060660981061474,0.8469093881657549
4,-6,23.621574074074076,39.772950673384294,0.8659969135802471
4,-5,23.751638176638178,39.306632137185034,0.8870803968610985
4,-4,25.15092592592593,41.25128532420562,0.9250246618229075
4,-3,25.71734234234234,41.09155115504348,0.9718567251461991
4,-2,25.505,40.75673191628297,0.9923227513227513
4,-1,26.608258258258264,40.088148975563314,1.0171036826299986
4,0,27.707070707070713,41.02036646414847,1.0370159932659933
