seasonality,lead_time_vec,util_cum,disc_mean,util_rate_cum
3,-18,28.74277777777778,61.24996025911265,0.36141208035805833
3,-17,29.923728813559322,61.581872735571814,0.3783700784363526
3,-16,30.71092278719397,63.266712672908504,0.384720761990806
3,-15,33.19175627240143,63.39458004750774,0.41446654840332864
3,-14,35.47390572390571,63.08655947588267,0.44217003092735246
3,-13,36.452991452991455,63.05595596851585,0.45780984275621334
3,-12,37.925925925925924,62.23780520083742,0.4791668543940723
3,-11,40.68946932006634,61.57596265094511,0.5205519710096723
3,-10,43.27473363774734,61.74776240870843,0.5540295484209514
3,-9,45.09027777777778,61.990851585029716,0.5734476941144949
3,-8,47.73506944444444,62.61853130787657,0.612442713908752
3,-7,50.08618233618233,62.95166046261626,0.6471025787372557
3,-6,53.37975646879757,62.71559657686329,0.69541937396133
3,-5,56.10814814814814,62.98313507956157,0.7360685751162587
3,-4,59.10220057720057,62.73397804634581,0.7887127852064474
3,-3,62.24141414141415,63.04721353111948,0.8405519071215347
3,-2,67.14407894736841,63.14674450926084,0.9132004081706573
3,-1,70.41043650793651,63.752968162605065,0.9736475060829881
3,0,71.81367924528303,63.438428969353495,1.0393763227561026
4,-36,2.4442708333333334,33.65566964285714,0.0289313390365126
4,-35,3.9427710843373496,34.54982310193152,0.04898748170237424
4,-34,5.3801679586563305,35.577520218799286,0.07094399836712592
4,-33,8.386208576998051,29.89916609591532,0.10699166371486309
4,-32,9.833916083916082,30.641071217927923,0.12388519933041346
4,-31,13.463675213675206,34.940414236010966,0.1732506856105864
4,-30,18.433579335793343,36.1248546744159,0.2365107123339516
4,-29,23.479966329966317,36.714691218092405,0.2898659623382592
4,-28,30.06213831018518,36.38440604892042,0.3526757261084769
4,-27,32.275383141762454,36.779976028858016,0.37495317649586524
4,-26,34.830687830687836,37.46150035884596,0.4050760342741445
4,-25,38.73015873015873,35.39586004682063,0.44318328317255457
4,-24,37.244535519125684,37.01093244287294,0.41316344657185045
4,-23,39.121632996633004,38.662373495858496,0.4395368962524142
4,-22,41.7421875,39.20499833391764,0.4558572141550102
4,-21,44.09660033167496,38.93386029507306,0.475941148548158
4,-20,47.57074652777777,38.71852957285004,0.5009573974287804
4,-19,50.357379767827524,38.47223103158825,0.5313948852110921
4,-18,50.81260364842454,39.235159607671356,0.5351621941377855
4,-17,52.48570261437908,40.9395649775974,0.565200339136133
4,-16,53.52280265339967,41.342432240950096,0.5687708496941096
4,-15,55.56763285024154,40.95024029284319,0.5871418277809418
4,-14,59.85396825396825,39.93794848644022,0.6296532454277148
4,-13,64.82198748043818,38.181478382302174,0.6873885802118819
4,-12,67.91784037558688,39.27750720604107,0.7106704175046263
4,-11,71.09259259259261,39.89982702801172,0.7408799954955869
4,-10,75.02539682539684,40.263987193670154,0.7790050004753374
4,-9,77.98214285714286,39.47418012137821,0.8182927517841284
4,-8,79.86411411411413,40.00927947801121,0.8438477987809687
4,-7,79.50868055555559,40.40993615890286,0.8459116324329727
4,-6,81.43159722222224,39.271389395295095,0.8791837036529017
4,-5,84.62730829420973,40.0715484680754,0.9067773620680963
4,-4,86.35011904761905,40.80745742216731,0.9445014910680233
4,-3,88.99894366197184,40.590704607860715,0.9832812267016549
4,-2,94.16587301587302,40.00271295402919,1.0210991280622794
4,-1,97.86948653198654,39.058737667138494,1.051003917288515
4,0,98.87069444444444,41.453405844598805,1.0450583281912695
