상태	계약번호	대여차종	대여일시	반납일시	예약채널	고객번호	총청구액	최종수정일시
취소	2022502514	더 뉴 싼타페 4WD 7인승 (D)	2020-12-25 8:00	2020-12-27 10:00	모바일	109715719	3,000	2020-11-02
취소	2022525173	더 뉴 싼타페 4WD 7인승 (D)	2020-12-25 8:00	2020-12-27 9:30	직접	113500623	3,000	2020-11-14
취소	2022531065	더 뉴 카니발 9인승 (D)	2020-12-25 8:00	2020-12-27 9:30	직접	113500623	3,000	2020-12-02
취소	2022531064	더 뉴 카니발 9인승 (D)	2020-12-25 8:00	2020-12-27 9:30	직접	113500623	3,000	2020-12-02
취소	2022524459	더 뉴 카니발 9인승 (D)	2020-12-25 8:00	2020-12-27 9:30	모바일	113499767	3,000	2020-11-14
취소	2022508835	쏘나타 DN8 (G)	2020-12-25 8:00	2020-12-27 12:00	홈페이지	113352125	3,000	2020-11-04
취소	2022520791	ALL NEW K3 (G)	2020-12-25 8:00	2020-12-27 12:00	해외제휴사	D00000387	3,000	2020-11-11
취소	2022509120	INTERACTIVE K5 (G)	2020-12-25 8:00	2020-12-27 12:00	모바일	113352125	3,000	2020-12-16
취소	2022492953	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-25 8:00	2020-12-27 15:00	모바일	113471278	3,000	2020-12-15
취소	2022534623	싼타페 TM 4WD 7인승 (D)	2020-12-25 8:00	2020-12-27 11:00	홈페이지	112526589	3,000	2020-11-16
취소	2022493158	INTERACTIVE K5 (G)	2020-12-25 8:00	2020-12-27 19:00	모바일	111369738	3,000	2020-11-27
취소	2022497614	ALL NEW K3 (G)	2020-12-25 8:00	2020-12-27 19:00	모바일	111720422	3,000	2020-10-31
취소	2022540298	싼타페 TM 4WD 7인승 (D)	2020-12-25 8:00	2020-12-27 18:00	홈페이지	113330756	3,000	2020-12-12
취소	2022465269	셀토스 4WD (D)	2020-12-25 8:00	2020-12-27 18:00	카드사	111394749	3,000	2020-12-15
취소	2022496566	베리 뉴 티볼리 (G)	2020-12-25 8:00	2020-12-27 18:00	홈페이지	113441420	3,000	2020-12-07
취소	2022491344	THE NEW K5 (L)	2020-12-25 8:00	2020-12-27 20:00	홈페이지	112777570	3,000	2020-10-28
취소	2022551833	THE K9 3.8 (G)	2020-12-25 8:00	2020-12-27 20:00	모바일	112665179	3,000	2020-11-27
취소	2022516144	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-25 8:00	2020-12-26 8:00	모바일	10320992	3,000	2020-12-06
취소	2022515971	싼타페 TM 4WD 7인승 (D)	2020-12-25 8:00	2020-12-27 20:00	여행사	D00000387	3,000	2020-11-23
취소	2022455106	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-25 8:00	2020-12-27 19:00	모바일	110414169	3,000	2020-12-16
취소	2022491568	더 마스터 쏘렌토 4WD 7인승 (D)	2020-12-25 8:00	2020-12-27 19:00	홈페이지	112740303	3,000	2020-12-11
취소	2022519855	INTERACTIVE K5 (G)	2020-12-25 8:00	2020-12-27 17:00	제휴사	113421767	3,000	2020-11-09
취소	2022531720	쏘나타 DN8 (G)	2020-12-25 8:00	2020-12-26 22:00	모바일	109331869	3,000	2020-12-12
취소	2022559363	코나 (G)	2020-12-25 8:00	2020-12-27 17:00	홈페이지	113530629	3,000	2020-12-11
취소	2022462290	XM3 1.4 (G)	2020-12-25 8:00	2020-12-27 17:00	모바일	110516191	3,000	2020-12-15
취소	2022514457	쏠라티 (D) 2.5 15인승	2020-12-25 8:10	2020-12-27 10:40	여행사	D00000387	3,000	2020-12-04
취소	2022523002	LF 쏘나타 뉴라이즈 (L)	2020-12-25 8:20	2020-12-27 12:20	모바일	113498632	3,000	2020-11-30
취소	2022515847	ALL NEW K3 (G)	2020-12-25 8:30	2020-12-28 17:30	제휴사	113492375	3,000	2020-11-08
취소	2022501920	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-25 8:30	2020-12-27 10:30	홈페이지	110592281	3,000	2020-12-01
취소	2022432895	ALL NEW K3 (G)	2020-12-25 8:30	2020-12-27 14:00	모바일	109266446		2020-12-07
취소	2022477957	INTERACTIVE K5 (G)	2020-12-25 8:30	2020-12-27 16:00	홈페이지	113139578	3,000	2020-10-22
취소	2022481295	더 뉴 카니발 9인승 (D)	2020-12-25 8:30	2020-12-27 16:00	홈페이지	112019599	3,000	2020-11-13
취소	2022559658	INTERACTIVE K5 (G)	2020-12-25 8:30	2020-12-27 12:00	홈페이지	113468547	3,000	2020-12-14
취소	2022499697	더 뉴 카니발 11인승 (D)	2020-12-25 8:30	2020-12-27 12:00	제휴사	113477652	3,000	2020-12-10
취소	2022466848	코나 (G)	2020-12-25 8:30	2020-12-27 12:00	제휴사	112884715	3,000	2020-10-16
취소	2022528477	더 뉴 카니발 9인승 (D)	2020-12-25 8:30	2020-12-27 18:00	여행사	D00000387	3,000	2020-11-13
취소	2022485190	더 뉴 카니발 9인승 (D)	2020-12-25 8:30	2020-12-27 19:00	직접	112008040	3,000	2020-12-14
취소	2022458500	TESLA MODEL 3 (EV)	2020-12-25 8:30	2020-12-27 20:00	홈페이지	113440097	3,000	2020-12-14
취소	2022543566	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-25 8:30	2020-12-27 20:30	직접	113516983	3,000	2020-12-07
취소	2022513138	더 뉴 카니발 9인승 (D)	2020-12-25 8:30	2020-12-27 13:30	홈페이지	112705796	3,000	2020-12-06
취소	2022532876	싼타페 TM 4WD 7인승 (D)	2020-12-25 8:30	2020-12-27 16:30	홈페이지	113507666	3,000	2020-11-25
취소	2022475353	니로 (EV)	2020-12-25 8:30	2020-12-27 16:30	카드사	113455198	3,000	2020-12-15
취소	2022504684	INTERACTIVE K5 (G)	2020-12-25 9:00	2020-12-28 8:00	제휴사	111470303	3,000	2020-11-03
취소	2022478015	아반떼 AD (G) F/L	2020-12-25 9:00	2020-12-28 9:00	모바일	113384004	3,000	2020-12-12
취소	2022541440	제네시스 G80 3.3 (G)	2020-12-25 9:00	2020-12-28 18:00	카드사	111573245	3,000	2020-12-10
취소	2022438299	더 올 뉴 벨로스터 (G)	2020-12-25 9:00	2020-12-28 16:30	제휴사	113417091		2020-10-02
취소	2022503467	LF 쏘나타 뉴라이즈 (G)	2020-12-25 9:00	2020-12-28 6:30	모바일	113478137	3,000	2020-11-25
취소	2022576413	스파크 (G)	2020-12-25 9:00	2020-12-28 20:00	홈페이지	110546154	3,000	2020-12-15
취소	2022530624	팰리세이드 4WD 8인승 (D)	2020-12-25 9:00	2020-12-29 13:00	홈페이지	110027161	3,000	2020-12-07
취소	2022431312	더 뉴 카니발 9인승 (D)	2020-12-25 9:00	2020-12-28 15:00	모바일	111602343		2020-11-26
취소	2022575732	더 뉴 싼타페 4WD 7인승 (D)	2020-12-25 9:00	2020-12-28 18:00	카드사	111573245	3,000	2020-12-15
취소	2022530522	LF 쏘나타 뉴라이즈 (L)	2020-12-25 9:00	2020-12-27 10:00	홈페이지	112698228	3,000	2020-12-13
취소	2022519669	아반떼 AD (G) F/L	2020-12-25 9:00	2020-12-27 15:00	모바일	110311515	3,000	2020-12-12
취소	2022542445	K7 PREMIER (G) 2.5	2020-12-25 9:00	2020-12-27 16:00	직접	D00000387	3,000	2020-12-16
취소	2022516619	스팅어 2.0 터보 (G)	2020-12-25 9:00	2020-12-27 13:00	홈페이지	112205821	3,000	2020-11-08
취소	2022516632	스팅어 2.0 터보 (G)	2020-12-25 9:00	2020-12-27 13:00	홈페이지	112205821	3,000	2020-11-09
취소	2022475786	코나 (G)	2020-12-25 9:00	2020-12-27 7:40	제휴사	112884715	3,000	2020-10-24
취소	2022511684	더 뉴 카니발 11인승 (D)	2020-12-25 9:00	2020-12-27 16:00	모바일	112662443	3,000	2020-12-14
취소	2022541217	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-25 9:00	2020-12-27 9:00	제휴사	113514957	3,000	2020-11-19
취소	2022532549	더 뉴 카니발 9인승 (D)	2020-12-25 9:00	2020-12-27 12:00	모바일	111409173	3,000	2020-12-12
취소	2022468035	셀토스 4WD (D)	2020-12-25 9:00	2020-12-27 12:00	모바일	111857414	3,000	2020-10-18
취소	2022555193	더 마스터 쏘렌토 4WD 7인승 (D)	2020-12-25 9:00	2020-12-27 11:00	모바일	111214659	3,000	2020-11-27
취소	2022507927	더 올 뉴 벨로스터 (G)	2020-12-25 9:00	2020-12-27 15:00	모바일	113478317	3,000	2020-12-09
취소	2022441977	더 뉴 레이 (G)	2020-12-25 9:00	2020-12-27 18:00	모바일	110947376		2020-11-24
취소	2022578830	더 뉴 레이 (G)	2020-12-25 9:00	2020-12-26 15:00	모바일	113547398	3,000	2020-12-15
취소	2022524260	올 뉴 모닝 (G)	2020-12-25 9:00	2020-12-26 18:00	홈페이지	112305152	3,000	2020-11-25
취소	2022515232	쏘울 부스터 (G)	2020-12-25 9:00	2020-12-26 16:00	제휴사	112291209	3,000	2020-12-01
취소	2022546364	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-25 9:00	2020-12-27 20:00	제휴사	110867088	3,000	2020-11-22
취소	2022433041	그랜저 IG 3.0 (L)	2020-12-25 9:00	2020-12-27 19:00	모바일	110717057		2020-12-14
취소	2022523322	더 뉴 카니발 11인승 (D)	2020-12-25 9:00	2020-12-27 19:00	카드사	113498904	3,000	2020-12-14
취소	2022471003	ALL NEW K3 (G)	2020-12-25 9:00	2020-12-26 21:00	홈페이지	113440017	3,000	2020-12-14
취소	2022524425	싼타페 TM 4WD 7인승 (D)	2020-12-25 9:00	2020-12-27 16:30	제휴사	100394677	3,000	2020-11-26
취소	2022516700	스팅어 2.0 터보 (G)	2020-12-25 9:00	2020-12-27 13:00	홈페이지	112205821	3,000	2020-11-09
취소	2022564629	TESLA MODEL 3 (EV)	2020-12-25 9:00	2020-12-27 16:30	제휴사	113535840	3,000	2020-12-03
취소	2022431927	셀토스 4WD (D)	2020-12-25 9:00	2020-12-27 16:30	모바일	109912437		2020-12-16
취소	2022543025	더 뉴 카니발 11인승 (D)	2020-12-25 9:00	2020-12-27 16:30	홈페이지	113516460	3,000	2020-12-15
취소	2022442765	아반떼 AD (G) F/L	2020-12-25 9:00	2020-12-27 16:30	홈페이지	10825071		2020-10-09
취소	2022522844	코나 (G)	2020-12-25 9:00	2020-12-26 21:00	모바일	111068318	3,000	2020-12-13
취소	2022504108	올 뉴 아반떼 (G)	2020-12-25 9:00	2020-12-27 13:00	직접	112975766	3,000	2020-11-06
취소	2022494810	INTERACTIVE K5 (G)	2020-12-25 9:00	2020-12-27 17:30	홈페이지	113465618	3,000	2020-12-15
취소	2022486438	INTERACTIVE K5 (G)	2020-12-25 9:00	2020-12-27 17:30	홈페이지	113465618	3,000	2020-10-26
취소	2022463881	더 뉴 카니발 9인승 (D)	2020-12-25 9:00	2020-12-27 17:30	홈페이지	110168165	3,000	2020-12-14
취소	2022463202	더 올 뉴 벨로스터 (G)	2020-12-25 9:00	2020-12-27 17:00	제휴사	111191310	3,000	2020-10-14
취소	2022516768	더 뉴 싼타페 4WD 7인승 (D)	2020-12-25 9:00	2020-12-26 20:00	모바일	113493420	3,000	2020-12-13
취소	2022501405	LF 쏘나타 뉴라이즈 (L)	2020-12-25 9:00	2020-12-26 20:00	홈페이지	113479145	3,000	2020-11-02
취소	2022549113	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-25 9:00	2020-12-27 17:00	카드사	113503714	3,000	2020-12-10
취소	2022454586	올 뉴 아반떼 (G)	2020-12-25 9:10	2020-12-28 13:00	제휴사	113207208	3,000	2020-10-10
취소	2022567621	쏘울 부스터 (G)	2020-12-25 9:20	2020-12-28 14:00	홈페이지	112912866	3,000	2020-12-05
취소	2022529468	LF 쏘나타 뉴라이즈 (L)	2020-12-25 9:30	2020-12-28 7:30	직접	110621667	3,000	2020-12-07
취소	2022546526	더 뉴 카니발 11인승 (D)	2020-12-25 9:30	2020-12-28 9:30	제휴사	110867088	3,000	2020-12-15
취소	2022525950	THE NEW K5 (G)	2020-12-25 9:30	2020-12-30 10:30	제휴사	112375094	3,000	2020-12-10
취소	2022464015	더 올 뉴 벨로스터 (G)	2020-12-25 9:30	2020-12-28 9:30	제휴사	111191310	3,000	2020-12-14
취소	2022525931	THE NEW K5 (G)	2020-12-25 9:30	2020-12-30 10:30	제휴사	112375094	3,000	2020-11-12
취소	2022577117	더 뉴 카니발 9인승 (D)	2020-12-25 9:30	2020-12-27 15:30	홈페이지	113121698	3,000	2020-12-11
취소	2022536694	더 마스터 쏘렌토 4WD 7인승 (D)	2020-12-25 9:30	2020-12-27 15:30	홈페이지	113465760	3,000	2020-11-25
취소	2022446229	올 뉴 아반떼 (G)	2020-12-25 9:30	2020-12-27 16:00	홈페이지	113429930		2020-12-08
취소	2022497849	LF 쏘나타 뉴라이즈 (G)	2020-12-25 9:30	2020-12-27 14:00	모바일	113468375	3,000	2020-12-05
취소	2022528203	쏘나타 DN8 (G)	2020-12-25 9:30	2020-12-27 11:30	홈페이지	110626863	3,000	2020-12-15
취소	2022464308	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-25 9:30	2020-12-27 18:30	직접	113416876	3,000	2020-12-15
취소	2022571356	쏘렌토 MQ4 7인승 4WD (D)	2020-12-25 9:30	2020-12-27 18:00	홈페이지	113540910	3,000	2020-12-10
취소	2022473339	쏠라티 (D) 2.5 15인승	2020-12-25 9:30	2020-12-26 15:30	홈페이지	111148861	3,000	2020-11-30
취소	2022514339	ALL NEW K3 (G)	2020-12-25 9:30	2020-12-27 20:30	모바일	113490785	3,000	2020-11-07
취소	2022522573	ALL NEW K3 (G)	2020-12-25 9:30	2020-12-27 19:00	직접	D00000387	3,000	2020-12-10
취소	2022499863	스파크 (G)	2020-12-25 9:30	2020-12-27 17:30	홈페이지	113411724	3,000	2020-12-07
취소	2022571346	싼타페 TM 4WD 7인승 (D)	2020-12-25 9:30	2020-12-27 6:00	홈페이지	113540910	3,000	2020-12-07
취소	2022527194	아반떼 AD (G) F/L	2020-12-25 9:40	2020-12-27 7:40	모바일	111109002	3,000	2020-11-13
취소	2022475711	코나 (G)	2020-12-25 9:40	2020-12-27 7:40	제휴사	112884715	3,000	2020-10-20
취소	2022437455	쏠라티 (D) 2.5 15인승	2020-12-25 9:40	2020-12-27 11:40	모바일	112283803		2020-12-07
취소	2022528218	아반떼 AD (G) F/L	2020-12-25 9:40	2020-12-27 19:40	모바일	111109002	3,000	2020-12-05
취소	2022565814	더 뉴 카니발 9인승 (D)	2020-12-25 10:00	2020-12-28 7:00	모바일	113536593	3,000	2020-12-07
취소	2022537622	LF 쏘나타 뉴라이즈 (G)	2020-12-25 10:00	2020-12-28 16:00	제휴사	110738437	3,000	2020-11-17
취소	2022530732	LF 쏘나타 뉴라이즈 (L)	2020-12-25 10:00	2020-12-28 18:00	제휴사	112930033	3,000	2020-11-14
취소	2022565783	더 뉴 카니발 9인승 (D)	2020-12-25 10:00	2020-12-27 22:00	모바일	113536593	3,000	2020-12-03
취소	2022521880	INTERACTIVE K5 (G)	2020-12-25 10:00	2020-12-28 18:00	모바일	111781780	3,000	2020-11-10
취소	2022535052	쏘나타 DN8 (G)	2020-12-25 10:00	2021-01-02 18:00	제휴사	113073914	3,000	2020-11-16
취소	2022535061	K7 PREMIER (G) 2.5	2020-12-25 10:00	2021-01-02 18:00	제휴사	113073914	3,000	2020-12-16
취소	2022522986	LF 쏘나타 뉴라이즈 (L)	2020-12-25 10:00	2020-12-28 18:00	모바일	111781780	3,000	2020-12-15
취소	2022535238	쏘나타 DN8 (G)	2020-12-25 10:00	2020-12-28 18:00	제휴사	112930033	3,000	2020-11-16
취소	2022568858	더 뉴 그랜저 2.5 (G)	2020-12-25 10:00	2020-12-29 12:00	모바일	112875028	3,000	2020-12-06
취소	2022514122	올 뉴 모닝 (G)	2020-12-25 10:00	2020-12-27 10:00	모바일	113490461	3,000	2020-11-26
취소	2022480706	더 뉴 카니발 9인승 (D)	2020-12-25 10:00	2020-12-27 15:00	직접	D00000387	3,000	2020-10-30
취소	2022573782	G70 2.0 터보 (G)	2020-12-25 10:00	2020-12-27 15:00	홈페이지	113529224	3,000	2020-12-10
취소	2022530454	스파크 (G)	2020-12-25 10:00	2020-12-27 15:30	모바일	113505333	3,000	2020-12-15
취소	2022546898	올 뉴 모닝 (G)	2020-12-25 10:00	2020-12-27 10:00	모바일	113303546	3,000	2020-11-23
취소	2022566728	쏘울 부스터 (G)	2020-12-25 10:00	2020-12-27 15:00	모바일	112795913	3,000	2020-12-04
취소	2022503682	올 뉴 아반떼 (G)	2020-12-25 10:00	2020-12-27 16:00	홈페이지	113481184	3,000	2020-11-02
취소	2022469093	LF 쏘나타 뉴라이즈 (L)	2020-12-25 10:00	2020-12-27 16:00	모바일	110760067	3,000	2020-11-28
취소	2022560951	K7 PREMIER (G) 2.5	2020-12-25 10:00	2020-12-27 16:00	카드사	112544327	3,000	2020-12-09
취소	2022474136	더 뉴 그랜저 2.5 (G)	2020-12-25 10:00	2020-12-27 16:00	직접	D00000387	3,000	2020-10-21
취소	2022573257	G70 2.0 터보 (G)	2020-12-25 10:00	2020-12-27 16:00	홈페이지	113529224	3,000	2020-12-09
취소	2022574424	스파크 (G)	2020-12-25 10:00	2020-12-27 12:30	모바일	113047095	3,000	2020-12-15
취소	2022540163	그랜저 IG 3.0 (G)	2020-12-25 10:00	2020-12-27 18:30	모바일	110195266	3,000	2020-12-16
취소	2022514904	ALL NEW K3 (G)	2020-12-25 10:00	2020-12-27 19:00	모바일	113491199	3,000	2020-12-16
취소	2022513086	모닝 어반 (G)	2020-12-25 10:00	2020-12-27 19:00	홈페이지	112618442	3,000	2020-11-06
취소	2022470026	쏘렌토 MQ4 7인승 4WD (D)	2020-12-25 10:00	2020-12-26 14:00	모바일	113450480	3,000	2020-10-19
취소	2022472600	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-25 10:00	2020-12-27 19:00	제휴사	113448442	3,000	2020-12-16
취소	2022464454	베리 뉴 티볼리 (G)	2020-12-25 10:00	2020-12-27 18:00	홈페이지	112979170	3,000	2020-10-15
취소	2022494101	쏘렌토 MQ4 7인승 4WD (D)	2020-12-25 10:00	2020-12-27 18:00	홈페이지	10825716	3,000	2020-10-30
취소	2022449174	K7 PREMIER (G) 2.5	2020-12-25 10:00	2020-12-27 13:00	홈페이지	113432147		2020-11-30
취소	2022532353	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-25 10:00	2020-12-27 19:00	제휴사	113507158	3,000	2020-11-26
취소	2022527840	THE NEW K5 (L)	2020-12-25 10:00	2020-12-27 19:00	홈페이지	112636109	3,000	2020-11-21
취소	2022495576	아반떼 AD (G) F/L	2020-12-25 10:00	2020-12-27 19:00	제휴사	113473767	3,000	2020-10-30
취소	2022570303	LF 쏘나타 뉴라이즈 (L)	2020-12-25 10:00	2020-12-27 19:30	직접	113434869	3,000	2020-12-16
취소	2022483666	팰리세이드 4WD 8인승 (D)	2020-12-25 10:00	2020-12-27 16:30	모바일	112579661	3,000	2020-12-15
취소	2022522995	싼타페 TM 4WD 7인승 (D)	2020-12-25 10:00	2020-12-27 17:00	홈페이지	112260487	3,000	2020-11-10
취소	2022458918	THE NEW K5 (G)	2020-12-25 10:00	2020-12-27 16:30	모바일	112078910	3,000	2020-10-18
취소	2022513957	모닝 어반 (G)	2020-12-25 10:00	2020-12-26 23:00	제휴사	112391229	3,000	2020-11-16
취소	2022444294	더 뉴 카니발 11인승 (D)	2020-12-25 10:00	2020-12-27 16:30	모바일	113428359		2020-10-05
취소	2022501395	ALL NEW K3 (G)	2020-12-25 10:00	2020-12-27 18:00	모바일	110852222	3,000	2020-11-29
취소	2022523391	THE NEW K5 (G)	2020-12-25 10:00	2020-12-27 17:00	홈페이지	112260487	3,000	2020-12-15
취소	2022462416	XM3 1.4 (G)	2020-12-25 10:00	2020-12-27 17:00	홈페이지	112134803	3,000	2020-12-10
취소	2022543793	더 뉴 카니발 11인승 (D)	2020-12-25 10:30	2020-12-28 15:30	모바일	110558115	3,000	2020-11-20
취소	2022463405	니로 (EV)	2020-12-25 10:30	2020-12-28 15:30	모바일	111231464	3,000	2020-12-06
취소	2022497578	싼타페 TM 4WD 7인승 (D)	2020-12-25 10:30	2020-12-27 21:00	모바일	113458048	3,000	2020-10-31
취소	2022538555	그랜저 IG 3.0 (G)	2020-12-25 10:30	2020-12-28 16:00	홈페이지	113512470	3,000	2020-11-17
취소	2022513727	모닝 어반 (G)	2020-12-25 10:30	2020-12-28 14:30	모바일	113489968	3,000	2020-12-07
취소	2022577526	아반떼 AD (G) F/L	2020-12-25 10:30	2020-12-28 15:00	제휴사	113546461	3,000	2020-12-11
취소	2022457291	더 뉴 카니발 리무진 7인승 (D)	2020-12-25 10:30	2020-12-27 15:00	제휴사	113439436	3,000	2020-12-07
취소	2022438122	ALL NEW K3 (G)	2020-12-25 10:30	2020-12-27 11:30	모바일	110818868		2020-12-09
취소	2022516098	INTERACTIVE K5 (G)	2020-12-25 10:30	2020-12-27 18:30	모바일	113303203	3,000	2020-12-15
취소	2022491250	아반떼 AD (G) F/L	2020-12-25 10:30	2020-12-27 18:30	모바일	111208188	3,000	2020-11-03
취소	2022498953	그랜저 IG 3.0 (G)	2020-12-25 10:30	2020-12-27 19:00	여행사	D00000387	3,000	2020-11-06
취소	2022463921	LF 쏘나타 뉴라이즈 (G)	2020-12-25 10:30	2020-12-27 18:00	모바일	113310316	3,000	2020-12-06
취소	2022556914	LF 쏘나타 뉴라이즈 (G)	2020-12-25 10:30	2020-12-26 19:00	모바일	110760540	3,000	2020-12-12
취소	2022483470	더 뉴 그랜저 2.5 (G)	2020-12-25 10:30	2020-12-26 18:30	모바일	111583783	3,000	2020-12-11
취소	2022511473	ALL NEW K3 (G)	2020-12-25 10:30	2020-12-27 19:30	제휴사	113488168	3,000	2020-12-14
취소	2022551371	K7 PREMIER (G) 2.5	2020-12-25 10:30	2020-12-26 10:30	카드사	113523504	3,000	2020-12-15
취소	2022575364	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-25 10:30	2020-12-27 17:00	직접	D00000387	3,000	2020-12-10
취소	2022444304	더 뉴 카니발 11인승 (D)	2020-12-25 10:30	2020-12-27 16:30	모바일	113428359		2020-12-08
취소	2022439790	코나 (G)	2020-12-25 10:30	2020-12-27 16:30	모바일	113375729		2020-10-03
취소	2022489771	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-25 10:30	2020-12-27 17:30	모바일	112316364	3,000	2020-12-14
취소	2022552749	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-25 10:40	2020-12-27 15:40	직접	D00000387	3,000	2020-12-16
취소	2022441884	올 뉴 아반떼 (G)	2020-12-25 10:40	2020-12-27 17:00	제휴사	113167028		2020-12-15
취소	2022543870	K7 PREMIER (G) 2.5	2020-12-25 10:50	2020-12-27 12:30	홈페이지	113272560	3,000	2020-12-05
취소	2022474986	ALL NEW K3 (G)	2020-12-25 10:50	2020-12-27 17:30	제휴사	113454979	3,000	2020-12-02
취소	2022523657	더 뉴 그랜저 2.5 (G)	2020-12-25 11:00	2020-12-30 6:00	홈페이지	113495842	3,000	2020-12-13
취소	2022558279	ALL NEW K3 (G)	2020-12-25 11:00	2020-12-27 21:00	제휴사	111985966	3,000	2020-11-29
취소	2022433421	올 뉴 모닝 (G)	2020-12-25 11:00	2020-12-28 17:00	제휴사	113397182		2020-11-26
취소	2022465982	더 뉴 레이 (G)	2020-12-25 11:00	2020-12-28 20:00	모바일	111348886	3,000	2020-12-12
취소	2022525165	THE NEW K5 (G)	2020-12-25 11:00	2020-12-28 18:00	홈페이지	111080497	3,000	2020-11-11
취소	2022432758	아반떼 AD (G) F/L	2020-12-25 11:00	2020-12-28 15:00	모바일	113418179		2020-12-08
취소	2022531311	더 뉴 카니발 9인승 (D)	2020-12-25 11:00	2020-12-27 14:00	홈페이지	113489814	3,000	2020-12-15
취소	2022572810	INTERACTIVE K5 (G)	2020-12-25 11:00	2020-12-27 10:00	제휴사	113542717	3,000	2020-12-08
취소	2022564103	더 뉴 레이 (G)	2020-12-25 11:00	2020-12-27 15:30	직접	D00000387	3,000	2020-12-02
취소	2022549375	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-25 11:00	2020-12-27 10:00	홈페이지	113522039	3,000	2020-12-02
취소	2022489589	THE NEW K5 (G)	2020-12-25 11:00	2020-12-27 16:00	직접	D00000387	3,000	2020-11-30
취소	2022463937	더 뉴 그랜저 2.5 (G)	2020-12-25 11:00	2020-12-27 16:00	모바일	113444848	3,000	2020-12-06
취소	2022463836	그랜저 IG 3.0 (G)	2020-12-25 11:00	2020-12-27 16:00	모바일	113444752	3,000	2020-12-06
취소	2022531231	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-25 11:00	2020-12-27 14:00	모바일	113489814	3,000	2020-11-14
취소	2022470146	셀토스 4WD (D)	2020-12-25 11:00	2020-12-27 14:00	홈페이지	113449798	3,000	2020-12-05
취소	2022514184	카니발 KA4 9인승 (D)	2020-12-25 11:00	2020-12-27 14:00	직접	113490737	3,000	2020-12-12
취소	2022555606	티볼리 (G)	2020-12-25 11:00	2020-12-27 15:00	카드사	110201578	3,000	2020-12-01
취소	2022498827	INTERACTIVE K5 (G)	2020-12-25 11:00	2020-12-27 15:00	모바일	112970304	3,000	2020-12-08
취소	2022498809	INTERACTIVE K5 (G)	2020-12-25 11:00	2020-12-27 15:00	모바일	112970304	3,000	2020-11-01
취소	2022567575	쏘울 부스터 (G)	2020-12-25 11:00	2020-12-27 14:00	홈페이지	113538229	3,000	2020-12-04
취소	2022531257	더 뉴 카니발 9인승 (D)	2020-12-25 11:00	2020-12-27 14:00	홈페이지	113489814	3,000	2020-11-14
취소	2022498808	INTERACTIVE K5 (G)	2020-12-25 11:00	2020-12-27 15:00	모바일	112970304	3,000	2020-11-01
취소	2022581006	G90 3.8 (G)	2020-12-25 11:00	2020-12-27 18:00	홈페이지	113096912	3,000	2020-12-14
취소	2022444559	더 뉴 카니발 리무진 7인승 (D)	2020-12-25 11:00	2020-12-27 19:00	모바일	113428408		2020-12-05
취소	2022526292	싼타페 TM 4WD 7인승 (D)	2020-12-25 11:00	2020-12-27 18:00	직접	113458207	3,000	2020-11-16
취소	2022501336	올 뉴 아반떼 (G)	2020-12-25 11:00	2020-12-27 18:00	홈페이지	110685622	3,000	2020-11-28
취소	2022493590	All New G80 2.5 (G)	2020-12-25 11:00	2020-12-27 18:00	직접	112328065	3,000	2020-12-10
취소	2022540569	싼타페 TM 4WD 7인승 (D)	2020-12-25 11:00	2020-12-27 20:00	제휴사	113514447	3,000	2020-11-18
취소	2022455612	스파크 (G)	2020-12-25 11:00	2020-12-27 20:00	모바일	113438025	3,000	2020-12-11
취소	2022513812	더 뉴 레이 (G)	2020-12-25 11:00	2020-12-27 19:00	모바일	113490162	3,000	2020-12-16
취소	2022495206	G70 2.0 터보 (G)	2020-12-25 11:00	2020-12-26 20:30	홈페이지	112007415	3,000	2020-12-16
취소	2022526130	올 뉴 아반떼 (G)	2020-12-25 11:00	2020-12-27 17:00	카드사	100581011	3,000	2020-12-09
취소	2022509322	모닝 어반 (G)	2020-12-25 11:00	2020-12-27 17:00	제휴사	111492065	3,000	2020-12-06
취소	2022526243	싼타페 TM 4WD 7인승 (D)	2020-12-25 11:05	2020-12-27 16:00	직접	113458207	3,000	2020-11-12
취소	2022522631	베리 뉴 티볼리 (G)	2020-12-25 11:20	2020-12-27 16:30	홈페이지	10484639	3,000	2020-12-07
취소	2022469676	모닝 어반 (G)	2020-12-25 11:30	2021-01-01 15:30	모바일	111402438	3,000	2020-10-18
취소	2022432733	더 뉴 카니발 하이리무진 7인승 (D)	2020-12-25 11:30	2020-12-28 14:30	모바일	111366547		2020-12-15
