seasonality,lead_time_vec,discount,util_add,util_rate_add
2,-2,71.58372093023256,1.9615633074935401,0.0828794805538991
2,-1,69.60020576131687,1.773662551440329,0.07680348914916811
2,0,70.24242424242425,1.1696127946127945,0.051637097470430826
3,-36,49.66296296296296,1.067283950617284,0.04424738841405505
3,-35,56.833333333333336,0.9969135802469135,0.043328584995251704
3,-34,57.567567567567565,1.054054054054054,0.04261954261954265
3,-33,54.36046511627907,1.1162790697674418,0.0459749552772809
3,-32,50.81216931216931,1.0815696649029982,0.049942906887351306
3,-31,58.12328767123287,1.0410958904109588,0.05119423955040387
3,-30,51.32432432432432,1.1347597597597598,0.05883431508431504
3,-29,56.38288288288288,1.0823323323323324,0.06181181181181173
3,-28,61.94202898550724,1.1033816425120773,0.06453363062058706
3,-27,64.52631578947368,1.105263157894737,0.06491228070175441
3,-26,60.75925925925925,1.1188271604938271,0.06512345679012346
3,-25,54.48809523809524,1.2857142857142858,0.06373626373626376
3,-24,52.5625,1.25,0.05448717948717949
3,-23,55.9375,1.3125,0.06282051282051282
3,-22,54.59375,1.2309027777777777,0.06467013888888888
3,-21,58.06521739130435,1.1594202898550723,0.061877554812337435
3,-20,58.44736842105262,1.4619883040935673,0.07619583145898937
3,-19,57.10069444444445,1.4305555555555554,0.07847222222222225
3,-18,62.63,1.2733333333333332,0.07300000000000001
3,-17,58.593333333333334,1.28,0.07087179487179489
3,-16,62.26282051282051,1.2115384615384615,0.06521203155818542
3,-15,63.713541666666664,1.1059027777777777,0.059622061965812
3,-14,63.77564102564103,1.2678062678062678,0.07268609832712399
3,-13,63.4051724137931,1.3448275862068966,0.07643678160919543
3,-12,61.298850574712645,1.3362068965517242,0.06903183023872682
3,-11,59.833333333333336,1.5086700336700336,0.07523925148925147
3,-10,58.9775,1.4472222222222224,0.07255876068376069
3,-9,61.84349593495935,1.6368563685636857,0.07975557640191785
3,-8,62.42073170731706,1.3888888888888888,0.06920818567160032
3,-7,59.44949494949495,1.3505892255892258,0.06457847707847711
3,-6,60.880208333333336,1.5,0.0808894230769231
3,-5,57.33157894736842,1.5592105263157894,0.07584251761883341
3,-4,57.34166666666666,1.5819444444444444,0.07539529914529916
3,-3,55.852083333333326,1.672222222222222,0.08202724358974363
3,-2,57.12612612612613,1.4484984984984985,0.07244706244706246
3,-1,59.11666666666667,1.1972222222222224,0.0627314814814815
3,0,54.5,0.9555555555555555,0.044444444444444446
4,-36,32.61153846153846,1.1160256410256408,0.04694444444444437
4,-35,30.002976190476193,1.108779761904762,0.04188657407407409
4,-34,37.75423728813559,1.1596045197740115,0.044138418079096076
4,-33,39.45882352941177,1.13921568627451,0.04248366013071897
4,-32,34.996855345911946,1.0992662473794548,0.04361285814115997
4,-31,37.391774891774894,1.183982683982684,0.05021645021645017
4,-30,40.6438679245283,1.3233752620545072,0.054930992313067716
4,-29,39.26923076923077,1.116666666666667,0.041933760683760625
4,-28,37.45309381237525,1.2954424484364604,0.047714016411621124
4,-27,31.952380952380953,1.458994708994709,0.050727513227513225
4,-26,27.802083333333332,1.5833333333333333,0.05416666666666667
4,-25,30.72222222222222,1.4609053497942386,0.053017832647462286
4,-24,35.95061728395062,1.3333333333333333,0.04814814814814815
4,-23,33.641975308641975,1.4938271604938274,0.054732510288065854
4,-22,33.7979797979798,1.3535353535353536,0.04865319865319867
4,-21,31.244444444444447,1.4574074074074075,0.05135802469135804
4,-20,36.104838709677416,1.414874551971326,0.05038829151732379
4,-19,33.40384615384615,1.5769230769230769,0.05512820512820514
4,-18,35.48080808080808,1.5858585858585856,0.05580808080808083
4,-17,35.56008771929825,1.5109649122807018,0.05369152046783627
4,-16,36.70495495495496,1.6216216216216217,0.05720720720720722
4,-15,38.23026315789474,1.6140350877192984,0.058187134502924
4,-14,43.90833333333334,1.6104166666666664,0.059097222222222245
4,-13,43.01351351351352,1.6291291291291292,0.06016016016016018
4,-12,42.93857142857143,1.673015873015873,0.05990740740740742
4,-11,44.07720588235294,1.8415032679738563,0.06511437908496734
4,-10,43.12012012012012,1.6486486486486487,0.05855855855855858
4,-9,36.62105263157895,1.5007309941520468,0.05353313840155947
4,-8,37.545495495495494,1.3881381381381381,0.04942442442442446
4,-7,38.074285714285715,1.4476190476190476,0.05272486772486776
4,-6,38.99603174603175,1.283068783068783,0.0471340388007055
4,-5,40.65650406504065,1.4166666666666667,0.05226964769647699
4,-4,40.41269841269842,1.5925925925925926,0.060978835978835993
4,-3,40.11979166666667,1.8709490740740742,0.0696180555555556
4,-2,40.82624113475177,1.66903073286052,0.061662726556343604
4,-1,40.44166666666667,1.555763888888889,0.05769212962962964
4,0,45.208333333333336,0.9814814814814817,0.035493827160493825
