seasonality,lead_time_vec,cnt_cum,disc_mean
2,-18,0.168421052631579,68.61528822055138
2,-17,0.15952380952380954,67.19081632653061
2,-16,0.15876068376068378,69.53745039682539
2,-15,0.2159090909090909,69.2143759018759
2,-14,0.19198717948717953,70.10942460317462
2,-13,0.21033182503770737,67.6434407096172
2,-12,0.18322649572649574,69.18174603174604
2,-11,0.23677156177156178,69.58741637150727
2,-10,0.22583333333333339,68.10290251415252
2,-9,0.22466843501326259,68.64182962631239
2,-8,0.23653846153846153,69.63673992673992
2,-7,0.2570769230769231,71.33497113997113
2,-6,0.2673333333333333,69.29413275613275
2,-5,0.23567765567765564,70.64894427001569
2,-4,0.2833333333333333,70.31531447718947
2,-3,0.24877757901013714,71.0924098511308
2,-2,0.279071379071379,70.36066156066155
2,-1,0.2791155704199183,69.67170779159268
2,0,0.3325951825951826,69.86103088830362
3,-36,0.05390720390720392,46.5
3,-35,0.07407407407407407,48.138888888888886
3,-34,0.06458333333333334,47.333333333333336
3,-33,0.07777777777777778,45.27777777777777
3,-32,0.0816849816849817,46.385714285714286
3,-31,0.10238095238095239,47.291666666666664
3,-30,0.1267399267399268,49.38185941043085
3,-29,0.12126436781609198,52.06264367816092
3,-28,0.1492753623188406,52.8913043478261
3,-27,0.26666666666666666,33.5
3,-26,0.3,57.02083333333333
3,-25,0.1353846153846154,52.733333333333334
3,-24,0.12222222222222222,43.86111111111111
3,-23,0.18675213675213675,52.5
3,-22,0.11388888888888891,53.194444444444436
3,-21,0.22499999999999998,50.32738095238095
3,-20,0.10416666666666666,49.875
3,-19,0.14814814814814817,54.529629629629625
3,-18,0.16944444444444443,47.411111111111104
3,-17,0.22916666666666669,49.529761904761905
3,-16,0.16282051282051285,55.96666666666667
3,-15,0.18,49.4
3,-14,0.1846153846153846,54.534126984126985
3,-13,0.18571428571428572,57.276190476190486
3,-12,0.17131410256410257,54.5625
3,-11,0.18541666666666665,56.95982142857143
3,-10,0.19166666666666668,52.29583333333334
3,-9,0.23141025641025642,52.53762400793651
3,-8,0.19583333333333333,53.76746031746032
3,-7,0.24006410256410254,47.02721861471862
3,-6,0.260968660968661,58.2462962962963
3,-5,0.25520833333333337,53.670659722222226
3,-4,0.23185897435897435,54.626020923520926
3,-3,0.26460113960113957,51.89955908289241
3,-2,0.32972756410256404,53.26145833333333
3,-1,0.28043478260869564,56.879623878536925
3,0,0.21833333333333332,56.033333333333324
4,-36,0.05388888888888894,33.85
4,-35,0.06666666666666667,30.694444444444446
4,-34,0.08205128205128207,34.63974358974359
4,-33,0.07812500000000001,36.421875
4,-32,0.11555555555555556,35.09484126984127
4,-31,0.09861111111111111,40.322916666666664
4,-30,0.1506172839506173,35.90995002939447
4,-29,0.15404040404040403,37.99949494949496
4,-28,0.1434640522875817,37.92432306255835
4,-27,0.19999999999999998,40.47037037037037
4,-26,0.2222222222222222,24.24404761904762
4,-25,0.29761904761904756,24.530612244897963
4,-24,0.15,31.210317460317462
4,-23,0.1366666666666667,30.433333333333337
4,-22,0.22619047619047622,32.14750566893424
4,-21,0.11041666666666666,30.45
4,-20,0.16078431372549024,36.727661064425774
4,-19,0.14166666666666666,28.10014880952381
4,-18,0.18888888888888888,30.339036195286194
4,-17,0.18846153846153849,32.03076923076923
4,-16,0.16111111111111112,26.153339947089947
4,-15,0.14722222222222223,25.00198412698413
4,-14,0.16960784313725494,41.18132161955691
4,-13,0.17619047619047618,39.9484126984127
4,-12,0.20384615384615387,38.930525030525025
4,-11,0.19777777777777775,40.90142857142858
4,-10,0.225,50.755997474747474
4,-9,0.21222222222222223,38.32186202686203
4,-8,0.1976190476190476,31.963319418676566
4,-7,0.20833333333333331,35.14678932178932
4,-6,0.20714285714285716,34.94305555555556
4,-5,0.2595238095238095,34.65330899259471
4,-4,0.2722222222222222,38.32177930094597
4,-3,0.2592592592592593,41.77785393618726
4,-2,0.28425925925925927,35.10936948853616
4,-1,0.2946078431372549,36.40169870978695
4,0,0.28472222222222227,39.59431818181819
