예약경로	예약경로명	계약번호	고객구분	고객구분명	총 청구액(VAT포함)	예약모델	예약모델명	차급	대여일	대여시간	반납일	반납시간	대여기간(일)	대여기간(시간)	CDW요금	할인유형	할인유형명	적용할인명	적용할인율(%)	회원등급	구매목적	생성일	차종
12	제휴사	2022521057	2	개인	268000	1HLN004	LF 쏘나타 뉴라이즈 (L)		2020-12-28	14:30:00	2021-01-02	13:30:00	4	23	108000	KA03	이벤트할인	GS건설 임직원	80.00	비회원	장기	2020-11-10	
11	홈페이지	2022521063	2	개인	189800	1HSX502	더 뉴 그랜드 스타렉스 12인승 (D)		2021-01-29	7:00:00	2021-01-30	16:00:00	1	9	51200	KA02	회원할인	일반회원	65.00	일반회원	장기	2020-11-10	
12	제휴사	2022521066	2	개인	199500	1CSP100	스파크 (G)		2020-12-25	8:30:00	2020-12-27	17:00:00	2	9	44600	KA03	이벤트할인	KT멤버십	35.00	일반회원	장기	2020-11-10	
12	제휴사	2022521095	2	개인	368000	1HSX500	더 뉴 그랜드 스타렉스 9인승 (D)		2020-12-26	15:00:00	2020-12-29	15:00:00	3	0	71000	KA03	이벤트할인	롯데면세점	55.00	일반회원	장기	2020-11-10	
12	제휴사	2022521110	2	개인	228000	1KK3010	ALL NEW K3 (G)		2021-01-01	8:30:00	2021-01-03	19:30:00	2	11	43200	KA03	이벤트할인	롯데면세점	45.00	일반회원	장기	2020-11-10	
11	홈페이지	2022521119	2	개인	250800	1KCN600	더 뉴 카니발 9인승 (D)	승합	2020-12-02	8:30:00	2020-12-05	7:39:00	3	0	89000	KA02	회원할인	일반회원	75.00	일반회원	단기	2020-11-10	THE NEW CARNIVAL (D) 2.2 럭셔리 9인승
12	제휴사	2022521128	2	개인	249150	1KK3010	ALL NEW K3 (G)		2020-12-30	12:30:00	2021-01-04	15:30:00	5	3	86400	KA03	이벤트할인	롯데면세점	75.00	비회원	장기	2020-11-10	
10	직접	2022521137	2	개인	118500	1KLY005	더 뉴 레이 (G)	1.0급	2020-12-12	20:30:00	2020-12-15	19:44:00	3	0	31200	KA03	이벤트할인	오토오아시스	70.00	일반회원	단기	2020-11-10	THE NEW RAY (G) 1.0 럭셔리
11	홈페이지	2022521143	2	개인	403800	1KSR925	쏘렌토 MQ4 7인승 4WD (D)		2020-12-31	16:30:00	2021-01-03	12:00:00	2	20	93600	KA02	회원할인	골드회원	53.00	골드회원	장기	2020-11-10	
11	홈페이지	2022521149	2	개인	283200	1KNI002	니로 (EV)	전기차	2020-12-02	10:00:00	2020-12-05	12:02:00	3	3	115800	KA02	회원할인	일반회원	70.00	일반회원	단기	2020-11-10	NIRO EV (E) 노블레스
10	직접	2022521150	1	법인	772200	1KCN700	카니발 KA4 9인승 (D)		2020-12-21	13:00:00	2021-01-03	13:00:00	13	0	234000	KA03	이벤트할인	장기거래처_Biz골드	80.00	비회원	장기	2020-11-10	
11	홈페이지	2022521155	2	개인	76500	1KK5201	INTERACTIVE K5 (G)	2.0급	2020-12-01	8:00:00	2020-12-02	16:43:00	1	9	0	KA02	회원할인	일반회원	75.00	일반회원	단기	2020-11-10	INTERACTIVE K5 (G) 2.0 프레스티지
12	제휴사	2022521163	2	개인	115750	1KSU100	쏘울 부스터 (G)		2021-01-13	10:00:00	2021-01-16	16:00:00	3	6	0	KA02	회원할인	일반회원	75.00	일반회원	장기	2020-11-10	
13	모바일	2022521167	2	개인	160600	1HSF603	싼타페 TM 4WD 7인승 (D)	SUV/RV	2020-12-05	14:00:00	2020-12-06	18:25:00	1	5	67200	KA02	회원할인	일반회원	70.00	일반회원	단기	2020-11-10	SANTAFE TM (D) 2.0 익스클루시브 7인승 4WD
12	제휴사	2022521174	2	개인	160800	1HGN701	G70 2.0 터보 (G)	2.0급	2020-12-02	16:00:00	2020-12-05	12:20:00	2	21	93600	KA01	업체할인	해비치호텔앤드리조트 주식회사	90.00	비회원	단기	2020-11-10	GENESIS G70 (G) 2.0 T ELITE
13	모바일	2022521186	2	개인	244800	1KK3010	ALL NEW K3 (G)		2020-12-25	7:30:00	2020-12-27	19:00:00	2	12	43200	KA02	회원할인	일반회원	40.00	일반회원	장기	2020-11-10	
11	홈페이지	2022521191	2	개인	152180	1KST110	셀토스 4WD (D)		2020-12-20	8:30:00	2020-12-22	14:30:00	2	6	53500	KA02	회원할인	골드회원	73.00	골드회원	장기	2020-11-10	
13	모바일	2022521216	2	개인	105350	1CSP100	스파크 (G)	1.0급	2020-12-05	15:00:00	2020-12-07	18:49:00	2	4	26600	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-11-10	THE NEW SPARK (G) 1.0 LT
11	홈페이지	2022521219	2	개인	151200	1HAV140	아반떼 AD (G) F/L		2020-12-30	16:00:00	2021-01-02	15:00:00	2	23	43200	KA02	회원할인	일반회원	70.00	일반회원	장기	2020-11-10	
13	모바일	2022521220	2	개인	119000	1CSP100	스파크 (G)		2021-01-06	13:30:00	2021-01-09	10:30:00	2	21	26600	KA02	회원할인	일반회원	65.00	일반회원	장기	2020-11-10	
11	홈페이지	2022521229	2	개인	280600	1KCN602	더 뉴 카니발 리무진 7인승 (D)	SUV/RV	2020-12-10	11:00:00	2020-12-12	15:30:00	2	5	93600	KA02	회원할인	일반회원	70.00	일반회원	단기	2020-11-10	THE NEW CARNIVAL (D) 2.2 프레지던트 리무진 7인승
11	홈페이지	2022521230	2	개인	136300	1CSP100	스파크 (G)		2020-12-27	9:30:00	2020-12-30	11:30:00	3	2	35500	KA02	회원할인	일반회원	65.00	일반회원	장기	2020-11-10	
13	모바일	2022521250	2	개인	192100	1CSP100	스파크 (G)		2021-02-08	9:30:00	2021-02-12	18:00:00	4	9	44400	KA02	회원할인	일반회원	65.00	일반회원	장기	2020-11-10	
12	제휴사	2022521262	2	개인	151200	1KK3010	ALL NEW K3 (G)		2020-12-27	15:00:00	2020-12-30	14:50:00	3	0	43200	KA03	이벤트할인	KT멤버십	70.00	비회원	장기	2020-11-10	
12	제휴사	2022521272	2	개인	345500	1KCN601	더 뉴 카니발 11인승 (D)		2021-01-06	10:30:00	2021-01-09	19:30:00	3	9	94700	KA03	이벤트할인	KT멤버십	70.00	비회원	장기	2020-11-10	
13	모바일	2022521277	2	개인	151200	1KK3010	ALL NEW K3 (G)		2020-12-30	20:30:00	2021-01-02	18:00:00	2	22	43200	KA02	회원할인	일반회원	70.00	일반회원	장기	2020-11-10	
13	모바일	2022521279	2	개인	208250	1HNG001	더 뉴 그랜저 2.5 (G)	2.4급	2020-12-09	12:20:00	2020-12-12	16:48:00	3	5	0	KA02	회원할인	일반회원	75.00	일반회원	단기	2020-11-10	THE NEW GRANDEUR (G) 2.5 프리미엄
22	여행사	2022521282	1	법인	138200	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-30	17:40:00	2021-01-02	18:00:00	3	1	0	KA01	업체할인	(주)제주산책	80.00		장기	2020-11-10	
22	여행사	2022521283	1	법인	261900	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-30	8:00:00	2021-01-02	15:30:00	3	8	94700	KA01	업체할인	(주)제주산책	80.00		장기	2020-11-10	
12	제휴사	2022521299	2	개인	161900	1KMO100	올 뉴 모닝 (G)		2021-01-01	9:30:00	2021-01-03	18:00:00	2	9	26600	KA03	이벤트할인	롯데면세점	45.00	비회원	장기	2020-11-10	
13	모바일	2022521300	2	개인	290400	1HDN001	쏘나타 DN8 (G)	2.0급	2020-12-05	18:30:00	2020-12-09	10:15:00	3	16	86400	KA02	회원할인	일반회원	70.00	일반회원	단기	2020-11-10	SONATA DN8 (G) 2.0 프리미엄
10	직접	2022521305	2	개인	211750	1KCN600	더 뉴 카니발 9인승 (D)	승합	2020-12-03	13:40:00	2020-12-05	16:47:00	2	4	71000	KA03	이벤트할인	장기거래처_Biz골드	75.00	비회원	단기	2020-11-10	THE NEW CARNIVAL (D) 2.2 럭셔리 9인승
12	제휴사	2022521322	2	개인	133200	1KK3010	ALL NEW K3 (G)	1.6급	2020-12-09	22:00:00	2020-12-12	18:33:00	2	21	43200	KA03	이벤트할인	롯데면세점	75.00	일반회원	단기	2020-11-10	K3 SMARTSTREAM (G) 1.6 럭셔리
10	직접	2022521323	2	개인	54400	1KK3010	ALL NEW K3 (G)	1.6급	2020-12-05	13:00:00	2020-12-06	13:24:00	1	1	16000	KA03	이벤트할인	신한Top's club	68.00	비회원	단기	2020-11-10	ALL NEW K3 (G) 1.6 럭셔리
10	직접	2022521329	2	개인	328600	1HDN001	쏘나타 DN8 (G)	2.0급	2020-12-08	12:30:00	2020-12-14	12:37:00	6	1	129600	KA03	이벤트할인	KT멤버십	80.00	일반회원	단기	2020-11-10	SONATA DN8 (G) 2.0 프리미엄
10	직접	2022521339	2	개인	151800	1HDN001	쏘나타 DN8 (G)	2.0급	2020-12-16	12:00:00	2020-12-18	17:30:00	2	6	64800	KA02	회원할인	일반회원	80.00	일반회원	단기	2020-11-10	SONATA DN8 (G) 2.0 프리미엄
11	홈페이지	2022521340	2	개인	455000	1KCN700	카니발 KA4 9인승 (D)		2020-12-31	18:00:00	2021-01-03	16:00:00	2	22	71000	KA02	회원할인	일반회원	50.00	일반회원	장기	2020-11-10	
21	카드사	2022521362	2	개인	205640	1KK5201	INTERACTIVE K5 (G)		2020-12-24	11:00:00	2020-12-27	13:00:00	3	2	0	KA01	업체할인	비씨카드(주)	47.00	비회원	장기	2020-11-10	
10	직접	2022521368	2	개인	166800	1HDN001	쏘나타 DN8 (G)	2.0급	2020-12-08	12:30:00	2020-12-11	11:16:00	2	23	64800	KA03	이벤트할인	롯데카드	80.00	일반회원	단기	2020-11-10	SONATA DN8 (G) 2.0 프리미엄
13	모바일	2022521375	2	개인	251900	1HAV140	아반떼 AD (G) F/L	1.6급	2020-12-03	16:00:00	2020-12-07	17:09:00	4	2	72000	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-11-10	THE NEW AVANTE AD (G) 1.6 SMART F/L
11	홈페이지	2022521380	2	개인	416200	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-28	12:00:00	2021-01-02	15:00:00	5	3	177600	KA04	쿠폰할인	P2050141091101	80.00	일반회원	장기	2020-11-10	
10	직접	2022521410	2	개인	203840	1KCN700	카니발 KA4 9인승 (D)	승합	2020-12-11	13:00:00	2020-12-13	13:51:00	2	1	71000	KA03	이벤트할인	신한Top's club	73.00	일반회원	단기	2020-11-10	CARNIVAL KA4 (D) 2.2 프레스티지 9인승
10	직접	2022521420	2	개인	178200	1HSF700	더 뉴 싼타페 4WD 7인승 (D)	SUV/RV	2020-12-12	10:30:00	2020-12-14	17:19:00	2	7	0	KA02	회원할인	일반회원	70.00	일반회원	단기	2020-11-10	THE NEW SANTAFE (D) 2.2 프리미엄 7인승 4WD
10	직접	2022521426	2	개인	221600	1KCN602	더 뉴 카니발 리무진 7인승 (D)	SUV/RV	2020-12-15	14:00:00	2020-12-17	19:00:00	2	5	93600	KA03	이벤트할인	장기거래처_Biz골드	80.00	비회원	단기	2020-11-10	THE NEW CARNIVAL (D) 2.2 프레지던트 리무진 7인승
11	홈페이지	2022521441	2	개인	116400	1TIV101	티볼리 (G)	SUV/RV	2020-12-04	13:00:00	2020-12-06	9:17:00	1	21	38400	KA02	회원할인	일반회원	70.00	일반회원	단기	2020-11-10	TIVOLI (G) 1.6 아머 VX
10	직접	2022521476	1	법인	606520	1KK9021	THE K9 3.8 (G)		2020-12-27	12:00:00	2020-12-31	14:00:00	4	2	248800	KA03	이벤트할인	롯데(시티)호텔	78.00		장기	2020-11-10	
11	홈페이지	2022521479	2	개인	288300	1KCN600	더 뉴 카니발 9인승 (D)	승합	2020-12-01	15:00:00	2020-12-05	11:52:00	3	21	94700	KA02	회원할인	골드회원	78.00	골드회원	단기	2020-11-10	THE NEW CARNIVAL (D) 2.2 럭셔리 9인승
12	제휴사	2022521482	2	개인	528500	1STN001	스토닉 (D)		2020-12-26	12:20:00	2021-01-02	12:00:00	7	0	131600	KA03	이벤트할인	KT멤버십	55.00	비회원	장기	2020-11-10	
22	여행사	2022521483	1	법인	211500	1CSP100	스파크 (G)		2020-12-24	22:00:00	2020-12-28	19:00:00	3	21	35500	KA01	업체할인	(주)더세일	50.00		장기	2020-11-10	
13	모바일	2022521485	2	개인	64700	1HAV151	올 뉴 아반떼 (G)		2020-12-18	19:30:00	2020-12-19	19:30:00	1	0	19200	KA02	회원할인	일반회원	65.00	일반회원	장기	2020-11-10	
10	직접	2022521491	1	법인	295800	1HAV151	올 뉴 아반떼 (G)		2020-12-31	17:00:00	2021-01-03	18:00:00	3	1	71400	KA03	이벤트할인	롯데카드	45.00		장기	2020-11-10	
11	홈페이지	2022521494	2	개인	199200	1KSR925	쏘렌토 MQ4 7인승 4WD (D)	SUV/RV	2020-12-04	18:30:00	2020-12-06	11:02:00	1	17	67200	KA02	회원할인	일반회원	70.00	일반회원	단기	2020-11-10	SORENTO MQ4 (D) 2.2 프레스티지 7인승 4WD
13	모바일	2022521501	2	개인	166000	1KST110	셀토스 4WD (D)	SUV/RV	2020-12-01	14:00:00	2020-12-04	13:25:00	3	0	53500	KA02	회원할인	일반회원	75.00	일반회원	단기	2020-11-10	SELTOS (D) 1.6 프레스티지 4WD
13	모바일	2022521521	2	개인	177000	1KK5201	INTERACTIVE K5 (G)	2.0급	2020-12-16	13:00:00	2020-12-19	13:00:00	3	0	64800	KA03	이벤트할인	신한Top's club	78.00	일반회원	단기	2020-11-10	INTERACTIVE K5 (G) 2.0 프레스티지
21	카드사	2022521531	2	개인	282700	1HDN001	쏘나타 DN8 (G)	2.0급	2020-12-13	14:30:00	2020-12-17	13:30:00	3	23	86400	KA01	업체할인	비씨카드(주)	67.00	비회원	단기	2020-11-10	SONATA DN8 (G) 2.0 프리미엄
10	직접	2022521537	2	개인	194200	1HSX502	더 뉴 그랜드 스타렉스 12인승 (D)		2020-12-28	8:00:00	2020-12-30	19:00:00	2	11	71000	KA03	이벤트할인	장기거래처_Biz골드	80.00	일반회원	장기	2020-11-10	
13	모바일	2022521539	2	개인	129400	1HAV151	올 뉴 아반떼 (G)		2020-12-19	10:30:00	2020-12-21	10:30:00	2	0	38400	KA02	회원할인	일반회원	65.00	일반회원	장기	2020-11-10	
12	제휴사	2022521542	2	개인	668900	1HSX500	더 뉴 그랜드 스타렉스 9인승 (D)	SUV/RV	2020-12-08	13:30:00	2020-12-22	14:00:00	14	1	120000	KA03	이벤트할인	사학연금공단	78.00	비회원	단기	2020-11-10	THE NEW GRAND STAREX(D)2.5 어반 프리미엄스페셜 9인
11	홈페이지	2022521555	2	개인	173400	1HCO001	코나 (G)		2020-12-28	14:00:00	2020-12-31	14:00:00	3	0	73400	KA02	회원할인	일반회원	75.00	일반회원	장기	2020-11-10	
13	모바일	2022521556	2	개인	143500	1HCO010	코나 (EV)		2021-01-08	12:30:00	2021-01-10	17:00:00	2	5	0	KA02	회원할인	일반회원	65.00	일반회원	장기	2020-11-10	
21	카드사	2022521567	2	개인	100700	1HDN001	쏘나타 DN8 (G)		2021-01-31	10:30:00	2021-02-02	16:30:00	2	6	0	KA01	업체할인	비씨카드(주)	62.00	비회원	장기	2020-11-10	
13	모바일	2022521575	2	개인	178800	1HDN001	쏘나타 DN8 (G)	2.0급	2020-12-08	10:00:00	2020-12-10	19:06:00	2	10	64800	KA02	회원할인	일반회원	75.00	일반회원	단기	2020-11-10	SONATA DN8 (G) 2.0 프리미엄
10	직접	2022521594	2	개인	153500	1KCN600	더 뉴 카니발 9인승 (D)	승합	2020-12-11	17:00:00	2020-12-13	17:22:00	2	1	51200	KA03	이벤트할인	롯데(시티)호텔	78.00	일반회원	단기	2020-11-10	THE NEW CARNIVAL (D) 2.2 럭셔리 9인승
11	홈페이지	2022521598	2	개인	323800	1HGN701	G70 2.0 터보 (G)		2021-01-18	12:00:00	2021-01-21	12:00:00	3	0	93600	KA02	회원할인	일반회원	65.00	일반회원	장기	2020-11-10	
11	홈페이지	2022521599	2	개인	215350	1KK3010	ALL NEW K3 (G)	1.6급	2020-12-02	15:30:00	2020-12-05	19:58:00	3	5	57600	KA03	이벤트할인	KT멤버십	75.00	일반회원	단기	2020-11-10	K3 SMARTSTREAM (G) 1.6 럭셔리
10	직접	2022521605	2	개인	64800	1KK5201	INTERACTIVE K5 (G)	2.0급	2020-12-14	12:00:00	2020-12-17	12:00:00	3	0	64800	KA02	회원할인	일반회원	75.00	일반회원	단기	2020-11-10	INTERACTIVE K5 (G) 2.0 프레스티지
11	홈페이지	2022521614	2	개인	94700	1KCN700	카니발 KA4 9인승 (D)		2020-12-27	16:00:00	2020-12-31	11:00:00	3	19	94700	KA03	이벤트할인	장기거래처(우수)_Biz더블골드	75.00	일반회원	장기	2020-11-10	
21	카드사	2022521616	2	개인	127890	1HAV151	올 뉴 아반떼 (G)		2020-12-31	12:30:00	2021-01-03	17:30:00	3	5	0	KA01	업체할인	비씨카드(주)	37.00	일반회원	장기	2020-11-10	
10	직접	2022521628	1	법인	591600	1SLT001	쏠라티 (D) 2.5 15인승		2021-01-15	8:30:00	2021-01-17	18:00:00	2	10	129600	KA03	이벤트할인	롯데카드	70.00		장기	2020-11-10	
22	여행사	2022521634	1	법인	168000	1HLN004	LF 쏘나타 뉴라이즈 (L)		2020-12-31	12:30:00	2021-01-03	11:30:00	2	23	0	KA01	업체할인	㈜비젠컴	65.00		장기	2020-11-10	
21	카드사	2022521645	2	개인	145200	1HSX500	더 뉴 그랜드 스타렉스 9인승 (D)		2020-12-18	16:30:00	2020-12-21	16:30:00	3	0	0	KA01	업체할인	비씨카드(주)	67.00	비회원	장기	2020-11-10	
10	직접	2022521647	2	개인	541700	1HAV151	올 뉴 아반떼 (G)		2021-01-18	17:00:00	2021-01-28	11:00:00	9	18	186800	KA03	이벤트할인	롯데카드	70.00	일반회원	장기	2020-11-10	
13	모바일	2022521656	2	개인	244300	1TIV302	베리 뉴 티볼리 (G)		2020-12-27	17:00:00	2020-12-30	20:00:00	3	3	95400	KA02	회원할인	일반회원	70.00	일반회원	장기	2020-11-10	
11	홈페이지	2022521658	2	개인	180000	1HAV140	아반떼 AD (G) F/L		2020-12-30	16:30:00	2021-01-02	10:00:00	2	18	54000	KA02	회원할인	비회원	65.00	비회원	장기	2020-11-10	
10	직접	2022521660	2	개인	137300	1KK5201	INTERACTIVE K5 (G)		2020-12-25	9:00:00	2020-12-27	19:00:00	2	10	26600	KA03	이벤트할인	롯데그룹 임직원	55.00	일반회원	장기	2020-11-10	
12	제휴사	2022521661	2	개인	188500	1KST110	셀토스 4WD (D)		2021-01-13	10:00:00	2021-01-16	10:00:00	3	0	53500	KA03	이벤트할인	KT멤버십	70.00	일반회원	장기	2020-11-10	
10	직접	2022521669	1	법인	273600	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-28	11:00:00	2020-12-30	20:00:00	2	9	88800	KA02	회원할인	비회원	70.00		장기	2020-11-10	
13	모바일	2022521672	2	개인	179000	1HDN001	쏘나타 DN8 (G)	2.0급	2020-12-11	10:00:00	2020-12-13	6:00:00	1	20	60000	KA02	회원할인	비회원	65.00	비회원	단기	2020-11-10	SONATA DN8 (G) 2.0 프리미엄
10	직접	2022521686	2	개인	237650	1HDN001	쏘나타 DN8 (G)	2.0급	2020-12-04	8:30:00	2020-12-07	12:07:00	3	4	86400	KA03	이벤트할인	롯데카드	75.00	비회원	단기	2020-11-10	SONATA DN8 (G) 2.0 프리미엄
10	직접	2022521690	1	법인	273600	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-28	11:00:00	2020-12-30	20:00:00	2	9	88800	KA02	회원할인	비회원	70.00		장기	2020-11-10	
10	직접	2022521695	2	개인	421400	1KK5201	INTERACTIVE K5 (G)		2020-12-24	11:00:00	2020-12-27	13:00:00	3	2	86400	KA02	회원할인	일반회원	50.00	일반회원	장기	2020-11-10	
10	직접	2022521706	1	법인	273600	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-28	11:00:00	2020-12-30	20:00:00	2	9	88800	KA02	회원할인	비회원	70.00		장기	2020-11-10	
10	직접	2022521710	2	개인	319800	1KK5201	INTERACTIVE K5 (G)		2020-12-24	18:30:00	2020-12-27	13:00:00	2	19	64800	KA02	회원할인	일반회원	50.00	일반회원	장기	2020-11-10	
21	카드사	2022521721	2	개인	434420	1KCN700	카니발 KA4 9인승 (D)	승합	2020-12-11	9:30:00	2020-12-15	19:55:00	4	11	118400	KA01	업체할인	비씨카드(주)	67.00	일반회원	단기	2020-11-10	CARNIVAL KA4 (D) 2.2 프레스티지 9인승
10	직접	2022521722	2	개인	243000	1KCN600	더 뉴 카니발 9인승 (D)		2020-12-28	11:00:00	2020-12-30	20:00:00	2	9	89000	KA02	회원할인	일반회원	75.00	일반회원	장기	2020-11-10	
10	직접	2022521736	2	개인	220400	1HDN001	쏘나타 DN8 (G)		2020-12-22	21:30:00	2020-12-26	10:30:00	3	13	86400	KA03	이벤트할인	장기거래처_Biz골드	80.00	일반회원	장기	2020-11-10	
22	여행사	2022521737	1	법인	243600	1KSR801	더 뉴 쏘렌토 7인승 (D)		2020-12-28	10:00:00	2021-01-02	17:30:00	5	8	0	KA01	업체할인	제주혼디	80.00		장기	2020-11-10	
13	모바일	2022521770	2	개인	132300	1CSP100	스파크 (G)	1.0급	2020-12-07	14:00:00	2020-12-09	18:25:00	2	5	26600	KA02	회원할인	일반회원	70.00	일반회원	단기	2020-11-10	THE NEW SPARK (G) 1.0 LT
11	홈페이지	2022521776	2	개인	380100	1HGN701	G70 2.0 터보 (G)		2020-12-31	14:00:00	2021-01-02	19:00:00	2	5	93600	KA02	회원할인	일반회원	50.00	일반회원	장기	2020-11-10	
13	모바일	2022521785	2	개인	251800	1HGN701	G70 2.0 터보 (G)	2.0급	2020-12-06	9:00:00	2020-12-09	12:10:00	3	4	71400	KA02	회원할인	일반회원	65.00	일반회원	단기	2020-11-10	GENESIS G70 (G) 2.0 T ELITE
12	제휴사	2022521801	2	개인	345600	1KSR801	더 뉴 쏘렌토 7인승 (D)		2021-01-18	11:30:00	2021-01-21	13:00:00	3	2	124800	KA03	이벤트할인	교직원나라	68.00	일반회원	장기	2020-11-10	
12	제휴사	2022521829	2	개인	259000	1KCN603	더 뉴 카니발 하이리무진 7인승 (D)	SUV/RV	2020-12-12	10:00:00	2020-12-15	10:25:00	3	1	0	KA03	이벤트할인	롯데그룹 임직원	75.00	비회원	단기	2020-11-10	THE NEW CARNIVAL (D) 2.2 하이리무진 VIP 7인승
10	직접	2022521831	2	개인	122500	1HGN701	G70 2.0 터보 (G)	2.0급	2020-12-05	13:00:00	2020-12-07	13:21:00	2	1	66900	KA04	쿠폰할인	P2013027230701	80.00	골드회원	단기	2020-11-10	GENESIS G70 (G) 2.0 T ELITE
10	직접	2022521842	2	개인	149400	1KK5103	THE NEW K5 (L)		2020-12-30	8:30:00	2021-01-01	16:30:00	2	8	64800	KA03	이벤트할인	롯데카드	80.00	일반회원	장기	2020-11-10	
26	해외제휴사	2022521858	2	개인	259200	1KK5101	THE NEW K5 (G)	2.0급	2020-12-11	12:40:00	2020-12-13	15:06:00	2	3	72000	KA01	업체할인	Hertz	0.00	비회원	단기	2020-11-10	THE NEW K5 (G) 2.0 프레스티지
12	제휴사	2022521877	2	개인	180800	1KLY005	더 뉴 레이 (G)		2020-12-31	10:30:00	2021-01-02	18:30:00	2	8	31200	KA03	이벤트할인	KT멤버십	45.00	일반회원	장기	2020-11-10	
26	해외제휴사	2022521885	1	법인	228000	1KK3010	ALL NEW K3 (G)		2020-12-28	21:00:00	2020-12-31	8:00:00	2	11	48000	KA01	업체할인	Hertz	0.00		장기	2020-11-10	
10	직접	2022521886	2	개인	302100	1KCN602	더 뉴 카니발 리무진 7인승 (D)		2020-12-27	13:40:00	2020-12-30	13:00:00	3	0	93600	KA03	이벤트할인	롯데카드	75.00	일반회원	장기	2020-11-10	
11	홈페이지	2022521899	2	개인	279400	1HSF603	싼타페 TM 4WD 7인승 (D)	SUV/RV	2020-12-14	9:00:00	2020-12-17	20:00:00	3	11	124800	KA02	회원할인	일반회원	80.00	일반회원	단기	2020-11-10	SANTAFE TM (D) 2.0 프리미엄 7인승 4WD
21	카드사	2022521903	2	개인	86400	1HCO001	코나 (G)	SUV/RV	2020-12-05	8:00:00	2020-12-06	22:30:00	1	15	52800	KA01	업체할인	비씨카드(주)	67.00	일반회원	단기	2020-11-10	KONA (G) 1.6 2WD MODERN TECH
26	해외제휴사	2022521907	1	법인	768000	1KK5101	THE NEW K5 (G)		2020-12-28	14:00:00	2021-01-05	12:00:00	7	22	192000	KA01	업체할인	Hertz	0.00		장기	2020-11-10	
10	직접	2022521912	2	개인	93600	1HGN701	G70 2.0 터보 (G)		2020-12-28	12:00:00	2020-12-31	12:00:00	3	0	93600	KA03	이벤트할인	장기거래처_Biz골드	80.00	일반회원	장기	2020-11-10	
12	제휴사	2022521929	2	개인	221400	1KST110	셀토스 4WD (D)	SUV/RV	2020-12-06	15:00:00	2020-12-10	11:58:00	3	21	71400	KA03	이벤트할인	KT멤버십	75.00	일반회원	단기	2020-11-10	SELTOS (D) 1.6 프레스티지 4WD
12	제휴사	2022521988	2	개인	226400	1HCO001	코나 (G)		2021-01-01	11:20:00	2021-01-03	14:00:00	2	3	73400	KA03	이벤트할인	KT멤버십	55.00	일반회원	장기	2020-11-10	
10	직접	2022522039	2	개인	243000	1KCN700	카니발 KA4 9인승 (D)		2020-12-17	19:00:00	2020-12-20	16:00:00	2	21	71000	KA03	이벤트할인	장기거래처_Biz골드	75.00	일반회원	장기	2020-11-10	
12	제휴사	2022522050	2	개인	361100	1HGN801	제네시스 G80 3.3 (G)	3.0급	2020-12-13	11:00:00	2020-12-16	20:00:00	3	9	133100	KA01	업체할인	(주)호텔롯데 롯데리조트제주	80.00	비회원	단기	2020-11-10	GENESIS G80 (G) 3.3 LUXURY
10	직접	2022522109	1	법인	700000	1KCN602	더 뉴 카니발 리무진 7인승 (D)		2020-12-25	8:00:00	2020-12-27	18:00:00	2	10	0				0.00		장기	2020-11-10	
10	직접	2022522118	1	법인	840000	1HGN811	All New G80 2.5 (G)		2021-01-08	8:00:00	2021-01-10	18:00:00	2	10	0				0.00		장기	2020-11-10	
10	직접	2022522121	1	법인	1120000	1HGV007	GV80 4WD 7인승 (D)		2021-01-08	8:00:00	2021-01-10	18:00:00	2	10	0				0.00		장기	2020-11-10	
10	직접	2022522123	1	법인	924000	1TSM301	TESLA MODEL 3 (EV)		2021-01-08	8:00:00	2021-01-10	18:00:00	2	10	0				0.00		장기	2020-11-10	
10	직접	2022522124	1	법인	924000	1KCN603	더 뉴 카니발 하이리무진 7인승 (D)		2021-01-08	8:00:00	2021-01-10	18:00:00	2	10	0				0.00		장기	2020-11-10	
10	직접	2022522125	1	법인	924000	1KCN603	더 뉴 카니발 하이리무진 7인승 (D)		2021-01-08	8:00:00	2021-01-10	18:00:00	2	10	0				0.00		장기	2020-11-10	
10	직접	2022522128	1	법인	700000	1KCN602	더 뉴 카니발 리무진 7인승 (D)		2021-01-08	8:00:00	2021-01-10	18:00:00	2	10	0				0.00		장기	2020-11-10	
10	직접	2022522132	1	법인	700000	1KCN602	더 뉴 카니발 리무진 7인승 (D)		2021-01-08	8:00:00	2021-01-10	18:00:00	2	10	0				0.00		장기	2020-11-10	
11	홈페이지	2022522152	2	개인	147500	1TIV302	베리 뉴 티볼리 (G)	SUV/RV	2020-12-15	21:00:00	2020-12-18	11:00:00	2	14	53500	KA02	회원할인	골드회원	78.00	골드회원	단기	2020-11-10	VERY NEW TIVOLI (G) 1.5 V7
