rent_day,res_model,res_day,seasonality,lead_time_vec,discount,lead_time_vec,lead_time
2020-12-12,av_new,2020-11-12,2,-28,65.0,1,-30
2020-12-12,av_new,2020-11-15,2,-27,70.0,1,-27
2020-12-12,av_new,2020-11-17,2,-25,68.0,1,-25
2020-12-12,av_new,2020-11-20,2,-22,65.0,1,-22
2020-12-12,av_new,2020-11-21,2,-21,65.0,2,-21
2020-12-12,av_new,2020-11-23,2,-19,63.5,2,-19
2020-12-12,av_new,2020-11-27,2,-15,50.0,1,-15
2020-12-12,av_new,2020-11-28,2,-14,68.0,1,-14
2020-12-12,av_new,2020-11-29,2,-13,70.0,1,-13
2020-12-12,av_new,2020-12-02,2,-10,65.0,1,-10
2020-12-12,av_new,2020-12-04,2,-8,62.5,2,-8
2020-12-12,av_new,2020-12-06,2,-6,65.0,2,-6
2020-12-12,av_new,2020-12-07,2,-5,65.0,1,-5
2020-12-12,av_new,2020-12-09,2,-3,67.5,2,-3
2020-12-12,av_new,2020-12-10,2,-2,66.0,3,-2
2020-12-12,av_new,2020-12-11,2,-1,65.0,1,-1
2020-12-12,av_new,2020-12-12,2,0,65.0,1,0
2020-12-13,av_new,2020-09-20,2,-36,68.0,1,-84
2020-12-13,av_new,2020-10-31,2,-30,65.0,1,-43
2020-12-13,av_new,2020-11-07,2,-29,65.0,1,-36
2020-12-13,av_new,2020-11-15,2,-28,65.0,1,-28
2020-12-13,av_new,2020-11-16,2,-27,70.0,1,-27
2020-12-13,av_new,2020-11-17,2,-26,70.0,1,-26
2020-12-13,av_new,2020-11-19,2,-24,65.0,1,-24
2020-12-13,av_new,2020-11-24,2,-19,69.0,2,-19
2020-12-13,av_new,2020-11-27,2,-16,65.0,1,-16
2020-12-13,av_new,2020-11-28,2,-15,65.0,1,-15
2020-12-13,av_new,2020-11-29,2,-14,65.0,1,-14
2020-12-13,av_new,2020-11-30,2,-13,65.0,1,-13
2020-12-13,av_new,2020-12-01,2,-12,65.0,2,-12
2020-12-13,av_new,2020-12-04,2,-9,70.0,1,-9
2020-12-13,av_new,2020-12-07,2,-6,70.0,2,-6
2020-12-13,av_new,2020-12-08,2,-5,73.0,1,-5
2020-12-13,av_new,2020-12-09,2,-4,68.0,1,-4
2020-12-13,av_new,2020-12-10,2,-3,65.0,2,-3
2020-12-13,av_new,2020-12-11,2,-2,66.5,2,-2
2020-12-13,av_new,2020-12-12,2,-1,68.0,1,-1
2020-12-13,av_new,2020-12-13,2,0,70.25,4,0
2020-12-14,av_new,2020-09-14,1,-36,80.0,1,-91
2020-12-14,av_new,2020-10-20,1,-31,70.0,1,-55
2020-12-14,av_new,2020-11-14,1,-28,70.0,1,-30
2020-12-14,av_new,2020-11-15,1,-28,73.66666666666667,3,-29
2020-12-14,av_new,2020-11-17,1,-27,69.0,2,-27
2020-12-14,av_new,2020-11-20,1,-24,68.33333333333333,3,-24
2020-12-14,av_new,2020-12-11,1,-3,60.0,2,-3
2020-12-14,av_new,2020-12-12,1,-2,60.0,1,-2
2020-12-14,av_new,2020-12-13,1,-1,50.0,1,-1
2020-12-14,av_new,2020-12-14,1,0,65.33333333333333,3,0
