rent_day,res_model,res_day,seasonality,lead_time_vec,discount,lead_time_vec,lead_time
2021-01-11,av_ad,2020-12-07,1,-29,75.0,1,-35
2021-01-13,av_ad,2020-12-03,1,-29,80.0,1,-41
2021-01-14,av_ad,2020-11-01,2,-34,70.0,1,-74
2021-01-14,av_ad,2020-11-24,2,-31,65.0,1,-51
2021-01-14,av_ad,2020-11-27,2,-30,63.0,1,-48
2021-01-15,av_ad,2020-12-01,2,-30,63.0,1,-45
2021-01-15,av_ad,2020-12-11,2,-29,70.0,1,-35
2021-01-16,av_ad,2020-11-12,2,-33,65.0,1,-65
2021-01-16,av_ad,2020-11-15,2,-32,65.0,1,-62
2021-01-16,av_ad,2020-11-18,2,-32,65.0,1,-59
2021-01-16,av_ad,2020-11-19,2,-32,65.0,1,-58
2021-01-16,av_ad,2020-11-23,2,-31,70.0,1,-54
2021-01-16,av_ad,2020-12-14,2,-28,68.0,1,-33
2021-01-17,av_ad,2020-10-23,2,-36,65.0,1,-86
2021-01-17,av_ad,2020-11-05,2,-34,70.0,1,-73
2021-01-17,av_ad,2020-11-19,2,-32,65.0,2,-59
2021-01-18,av_ad,2020-10-28,1,-35,65.0,1,-82
2021-01-18,av_ad,2020-11-13,1,-33,65.0,1,-66
2021-01-18,av_ad,2020-11-26,1,-31,68.0,1,-53
2021-01-19,av_ad,2020-11-25,1,-31,70.0,1,-55
2021-01-19,av_ad,2020-11-28,1,-31,75.0,1,-52
2021-01-22,av_ad,2020-12-14,2,-29,70.0,1,-39
2021-01-23,av_ad,2020-12-11,2,-30,75.0,1,-43
2021-01-24,av_ad,2020-11-06,2,-35,65.0,1,-79
2021-01-24,av_ad,2020-11-17,2,-33,65.0,1,-68
2021-01-25,av_ad,2020-12-10,1,-30,0.0,1,-46
2021-01-25,av_ad,2020-12-13,1,-30,80.0,1,-43
2021-01-26,av_ad,2020-11-15,1,-34,65.0,1,-72
2021-01-27,av_ad,2020-12-09,1,-31,75.0,1,-49
2021-01-29,av_ad,2020-11-16,2,-34,70.0,1,-74
2021-01-30,av_ad,2020-11-24,2,-33,65.0,1,-67
2021-01-31,av_ad,2020-11-13,2,-35,70.0,1,-79
2021-01-31,av_ad,2020-11-20,2,-34,65.0,1,-72
2021-01-31,av_ad,2020-12-02,2,-32,70.0,1,-60
2021-02-02,av_ad,2020-11-23,1,-34,68.0,1,-71
2021-02-04,av_ad,2020-11-17,2,-35,70.0,1,-79
2021-02-09,av_ad,2020-11-12,1,-36,68.0,1,-89
2021-02-09,av_ad,2020-11-13,1,-36,0.0,1,-88
2021-02-09,av_ad,2020-11-18,1,-35,68.0,1,-83
2021-02-09,av_ad,2020-11-22,1,-35,70.0,1,-79
2021-02-10,av_ad,2020-11-12,3,-36,65.0,1,-90
2021-02-10,av_ad,2020-11-15,3,-36,65.0,1,-87
2021-02-11,av_ad,2020-11-13,3,-36,16.25,4,-90
2021-02-11,av_ad,2020-11-17,3,-36,65.0,1,-86
2021-02-11,av_ad,2020-11-18,3,-36,67.5,2,-85
2021-02-11,av_ad,2020-11-20,3,-35,65.0,1,-83
2021-02-11,av_ad,2020-11-25,3,-35,65.0,1,-78
2021-02-11,av_ad,2020-11-26,3,-35,65.0,1,-77
2021-02-11,av_ad,2020-12-09,3,-33,45.0,1,-64
2021-02-11,av_ad,2020-12-14,3,-32,45.0,1,-59
2021-02-12,av_ad,2020-11-17,3,-36,70.0,1,-87
2021-02-12,av_ad,2020-12-14,3,-32,35.0,1,-60
2021-02-13,av_ad,2020-11-16,3,-36,0.0,2,-89
2021-02-13,av_ad,2020-11-17,3,-36,65.0,1,-88
2021-02-25,av_ad,2020-11-27,2,-36,75.0,2,-90
2021-02-26,av_ad,2020-12-15,2,-34,70.0,1,-73
2021-02-27,av_ad,2020-11-30,2,-36,70.0,1,-89
2021-02-27,av_ad,2020-12-02,2,-36,75.0,1,-87
2021-02-27,av_ad,2020-12-06,2,-35,70.0,1,-83
