rent_day,res_model,res_day,discount,util_add,seasonality,lead_time_vec,util_rate_add,lead_time
2020-12-11,vlst,2020-11-13,70.0,1.0,2,-28,0.034482758620689655,-28
2020-12-11,vlst,2020-11-16,65.0,1.0,2,-25,0.034482758620689655,-25
2020-12-11,vlst,2020-11-17,70.0,1.0,2,-24,0.034482758620689655,-24
2020-12-11,vlst,2020-11-18,65.0,1.0,2,-23,0.034482758620689655,-23
2020-12-11,vlst,2020-11-21,70.0,1.0,2,-20,0.034482758620689655,-20
2020-12-11,vlst,2020-11-22,70.0,1.0,2,-19,0.034482758620689655,-19
2020-12-11,vlst,2020-11-23,70.0,1.0,2,-18,0.034482758620689655,-18
2020-12-11,vlst,2020-11-25,65.0,1.0,2,-16,0.034482758620689655,-16
2020-12-11,vlst,2020-11-28,65.0,1.0,2,-13,0.034482758620689655,-13
2020-12-11,vlst,2020-11-29,65.0,1.0,2,-12,0.034482758620689655,-12
2020-12-11,vlst,2020-11-30,65.0,1.0,2,-11,0.034482758620689655,-11
2020-12-11,vlst,2020-12-01,80.0,1.0,2,-10,0.034482758620689655,-10
2020-12-11,vlst,2020-12-02,65.0,0.5,2,-9,0.017241379310344827,-9
2020-12-11,vlst,2020-12-03,70.0,2.0,2,-8,0.06896551724137931,-8
2020-12-11,vlst,2020-12-04,65.0,1.0,2,-7,0.034482758620689655,-7
2020-12-11,vlst,2020-12-05,80.0,1.0,2,-6,0.034482758620689655,-6
2020-12-11,vlst,2020-12-06,75.0,2.0,2,-5,0.06896551724137931,-5
2020-12-11,vlst,2020-12-07,68.33333333333333,3.0,2,-4,0.10344827586206896,-4
2020-12-11,vlst,2020-12-08,75.0,1.0,2,-3,0.034482758620689655,-3
2020-12-11,vlst,2020-12-09,72.5,1.4166666666666667,2,-2,0.04885057471264368,-2
2020-12-12,vlst,2020-10-10,65.0,1.0,2,-33,0.034482758620689655,-63
2020-12-12,vlst,2020-11-02,65.0,1.0,2,-29,0.034482758620689655,-40
2020-12-12,vlst,2020-11-03,65.0,1.0,2,-29,0.034482758620689655,-39
2020-12-12,vlst,2020-11-06,65.0,1.5,2,-29,0.05172413793103448,-36
2020-12-12,vlst,2020-11-07,65.0,1.0,2,-29,0.034482758620689655,-35
2020-12-12,vlst,2020-11-09,80.0,1.0,2,-28,0.034482758620689655,-33
2020-12-12,vlst,2020-11-11,65.0,1.0,2,-28,0.034482758620689655,-31
2020-12-12,vlst,2020-11-12,68.0,1.0,2,-28,0.034482758620689655,-30
2020-12-12,vlst,2020-11-16,65.0,1.0,2,-26,0.034482758620689655,-26
2020-12-12,vlst,2020-11-17,70.0,1.0,2,-25,0.034482758620689655,-25
2020-12-12,vlst,2020-11-18,65.0,2.0,2,-24,0.06896551724137931,-24
2020-12-12,vlst,2020-11-20,65.0,1.0,2,-22,0.034482758620689655,-22
2020-12-12,vlst,2020-11-21,70.0,1.0,2,-21,0.034482758620689655,-21
2020-12-12,vlst,2020-11-22,70.0,1.0,2,-20,0.034482758620689655,-20
2020-12-12,vlst,2020-11-23,70.0,1.0,2,-19,0.034482758620689655,-19
2020-12-12,vlst,2020-11-24,68.0,1.0,2,-18,0.034482758620689655,-18
2020-12-12,vlst,2020-11-25,65.0,1.0,2,-17,0.034482758620689655,-17
2020-12-12,vlst,2020-11-28,65.0,1.0,2,-14,0.034482758620689655,-14
2020-12-12,vlst,2020-11-29,65.0,1.0,2,-13,0.034482758620689655,-13
2020-12-12,vlst,2020-11-30,65.0,1.0,2,-12,0.034482758620689655,-12
2020-12-12,vlst,2020-12-01,65.0,2.0,2,-11,0.06896551724137931,-11
2020-12-12,vlst,2020-12-02,65.0,1.0,2,-10,0.034482758620689655,-10
2020-12-12,vlst,2020-12-03,70.0,2.0,2,-9,0.06896551724137931,-9
2020-12-12,vlst,2020-12-04,65.0,1.0,2,-8,0.034482758620689655,-8
2020-12-12,vlst,2020-12-07,65.0,1.0,2,-5,0.034482758620689655,-5
2020-12-12,vlst,2020-12-08,75.0,1.0,2,-4,0.034482758620689655,-4
2020-12-12,vlst,2020-12-09,70.0,1.0,2,-3,0.034482758620689655,-3
2020-12-13,vlst,2020-11-03,65.0,1.0,2,-29,0.034482758620689655,-40
2020-12-13,vlst,2020-11-06,65.0,2.0,2,-29,0.06896551724137931,-37
2020-12-13,vlst,2020-11-07,65.0,1.0,2,-29,0.034482758620689655,-36
2020-12-13,vlst,2020-11-12,68.0,1.0,2,-28,0.034482758620689655,-31
2020-12-13,vlst,2020-11-16,66.0,3.0,2,-27,0.10344827586206896,-27
2020-12-13,vlst,2020-11-17,67.5,1.8888888888888888,2,-26,0.06513409961685823,-26
2020-12-13,vlst,2020-11-18,65.0,1.0,2,-25,0.034482758620689655,-25
2020-12-13,vlst,2020-11-20,65.0,1.0,2,-23,0.034482758620689655,-23
2020-12-13,vlst,2020-11-22,70.0,1.0,2,-21,0.034482758620689655,-21
2020-12-13,vlst,2020-11-24,68.0,1.0,2,-19,0.034482758620689655,-19
2020-12-13,vlst,2020-11-25,65.0,1.0,2,-18,0.034482758620689655,-18
2020-12-13,vlst,2020-11-29,65.0,1.0,2,-14,0.034482758620689655,-14
2020-12-13,vlst,2020-11-30,65.0,1.0,2,-13,0.034482758620689655,-13
2020-12-13,vlst,2020-12-01,65.0,3.0,2,-12,0.10344827586206896,-12
2020-12-13,vlst,2020-12-02,65.0,1.8333333333333335,2,-11,0.06321839080459771,-11
2020-12-13,vlst,2020-12-03,70.0,1.0,2,-10,0.034482758620689655,-10
2020-12-13,vlst,2020-12-04,65.0,1.0,2,-9,0.034482758620689655,-9
2020-12-13,vlst,2020-12-07,67.5,2.0,2,-6,0.06896551724137931,-6
2020-12-13,vlst,2020-12-08,75.0,1.0,2,-5,0.034482758620689655,-5
2020-12-13,vlst,2020-12-09,70.0,1.0,2,-4,0.034482758620689655,-4
2020-12-13,vlst,2020-12-11,63.5,2.0,2,-2,0.06896551724137931,-2
2020-12-13,vlst,2020-12-12,65.0,1.0,2,-1,0.034482758620689655,-1
2020-12-14,vlst,2020-11-03,65.0,1.0,1,-29,0.034482758620689655,-41
2020-12-14,vlst,2020-11-05,70.0,1.0,1,-29,0.034482758620689655,-39
2020-12-14,vlst,2020-11-06,65.0,1.0,1,-29,0.034482758620689655,-38
2020-12-14,vlst,2020-11-07,65.0,1.0,1,-29,0.034482758620689655,-37
2020-12-14,vlst,2020-11-08,70.0,1.0,1,-29,0.034482758620689655,-36
2020-12-14,vlst,2020-11-12,68.0,1.0,1,-28,0.034482758620689655,-32
2020-12-14,vlst,2020-11-13,70.0,1.0,1,-28,0.034482758620689655,-31
2020-12-14,vlst,2020-11-16,66.0,3.0,1,-28,0.10344827586206896,-28
2020-12-14,vlst,2020-11-17,67.5,2.0,1,-27,0.06896551724137931,-27
2020-12-14,vlst,2020-11-18,65.0,1.0,1,-26,0.034482758620689655,-26
2020-12-14,vlst,2020-11-20,65.0,1.0,1,-24,0.034482758620689655,-24
2020-12-14,vlst,2020-11-22,70.0,1.0,1,-22,0.034482758620689655,-22
